,Close,High,Low,Open,Volume,SharesOutstanding,MarketCap
2000-09-08,0.8812241554260254,0.9223852216141538,0.8756116324850386,0.9223852216141538,195518400,15115799552.0,13320407693.800293
2000-09-11,0.8746759295463562,0.9036756884329656,0.8699979624521155,0.8784176437479931,187381600,15115799552.0,13221426023.981995
2000-09-12,0.864385187625885,0.8989983569867808,0.8531592489508912,0.8583049413013779,187997600,15115799552.0,13065873231.870789
2000-09-13,0.8681269884109497,0.8905787681083271,0.8494177215578259,0.8494177215578259,305984000,15115799552.0,13122433542.501343
2000-09-14,0.8510546684265137,0.892449526091121,0.8503530284917815,0.8765465202392051,426552000,15115799552.0,12864371775.729004
2000-09-15,0.8267320990562439,0.8709341221671552,0.8119983578066211,0.8643853486328547,394514400,15115799552.0,12496716692.538391
2000-09-18,0.9078851938247681,0.9092882742997803,0.8241598486999266,0.8269661095702244,424536000,15115799552.0,13723410606.083862
2000-09-19,0.8971275687217712,0.9055463493760691,0.876546595171378,0.8943205091416727,271510400,15115799552.0,13560800501.371399
2000-09-20,0.9137322306632996,0.9195785645785174,0.8765466093071201,0.8891756298143547,227388000,15115799552.0,13811793242.908264
2000-09-21,0.8484824299812317,0.8924497450463121,0.8269660495719889,0.8756113816840018,510490400,15115799552.0,12825490334.990173
2000-09-22,0.7811276316642761,0.7848693449221245,0.7483853674726243,0.7530632834268011,726700800,15115799552.0,11807368704.765686
2000-09-25,0.8007723689079285,0.8307075244952556,0.779256792764058,0.7895464295170578,435551200,15115799552.0,12104314615.192444
2000-09-26,0.7699018120765686,0.8194825398117027,0.7689664086576202,0.7979661628506425,290936800,15115799552.0,11637681466.070984
2000-09-27,0.7324825525283813,0.7895466172437097,0.722192064006596,0.7745790608713439,402259200,15115799552.0,11072059439.356323
2000-09-28,0.8007723689079285,0.8054502849685315,0.7203210356230204,0.7380948984239155,979585600,15115799552.0,12104314615.192444
2000-09-29,0.3854182958602905,0.43406363441012763,0.37980577378412334,0.4219022872826335,7421640800,15115799552.0,5825905703.897583
2000-10-02,0.3629673421382904,0.40038676314934457,0.35174144838878413,0.3994513344537283,2424788800,15115799552.0,5486541587.684601
2000-10-03,0.33396753668785095,0.3741932137393832,0.3320958551900284,0.3732577851615813,2038120000,15115799552.0,5048186341.448761
2000-10-04,0.35361215472221375,0.35548298646634496,0.32741866177982754,0.3349028880385655,1466024000,15115799552.0,5345130449.931793
2000-10-05,0.33022499084472656,0.36670897777078476,0.32928956228729095,0.3517413964298808,873006400,15115799552.0,4991614768.669922
2000-10-06,0.33209583163261414,0.34332172317193854,0.3143219654932282,0.3395800341062172,612656800,15115799552.0,5019894023.013336
2000-10-09,0.32554781436920166,0.3423862235183343,0.3161927318364701,0.3386445602101337,597564800,15115799552.0,4920915506.596558
2000-10-10,0.3124511241912842,0.33583833508832767,0.30683772894678984,0.3236770153979427,691101600,15115799552.0,4722948563.07251
2000-10-11,0.2937409579753876,0.31432193178408807,0.28625760562655495,0.30122518462641773,1198422400,15115799552.0,4440129440.968414
2000-10-12,0.2993544340133667,0.3115157560598564,0.2918702053315082,0.3040315273779979,1191064000,15115799552.0,4524981619.548462
2000-10-13,0.33022499084472656,0.3311604194021622,0.29935439960548293,0.303096063875092,1247752800,15115799552.0,4991614768.669922
2000-10-16,0.3218062222003937,0.3479997217059252,0.3199345156851287,0.33396754335667844,820176000,15115799552.0,4864358349.367523
2000-10-17,0.3012252449989319,0.3283541731626656,0.2946772947688032,0.32461248374829665,601720000,15115799552.0,4553260423.405945
2000-10-18,0.3012252449989319,0.3152574233801033,0.28064426706532686,0.29093475603212937,834265600,15115799552.0,4553260423.405945
2000-10-19,0.2834513783454895,0.29654812818082193,0.27409631793960226,0.28672536596377945,1506724800,15115799552.0,4284594217.8085327
2000-10-20,0.29187023639678955,0.30496698850218934,0.28345142747628416,0.2853222850053174,791263200,15115799552.0,4411851988.568726
